Id,Predicted
40981,435396.0491223335
13482,368232.5830139001
56466,376864.3139054226
91514,436598.7999379304
65750,601972.9006728767
185723,669997.650720594
13570,512266.0885124956
106024,640593.5993188391
37033,518188.59963047877
26180,369057.67366422433
114799,541937.0875986558
118371,579288.7980824527
165463,544257.7060738527
137571,636312.473654828
82354,614884.3919694526
59508,627211.9891364551
2281,399572.2708974052
79720,789486.8841734794
60417,461839.58191673784
55422,506438.5036666556
73988,716978.2204624885
77895,511310.66069856845
61754,734621.106991346
48416,343889.8381763487
165964,610113.4044533754
89352,515917.15902002295
120891,476935.0984274782
113457,648067.7449701047
154656,502809.9535931619
389,243093.07156607183
183408,719448.6908129114
27939,365423.69773376454
41084,395531.3663985678
138245,386971.0028236038
65646,534561.5270525026
25187,379868.43039387604
143247,700953.2455896218
127906,591931.4065394448
61113,485317.9976476319
184336,696761.3111994904
53201,524364.249385871
185431,690831.472037734
118674,521092.50760084763
70067,733603.7572852848
151665,573054.7821447989
105139,559976.3424178017
185518,759163.9278982216
149729,701930.4207381424
80983,621487.2217679517
20763,342233.26848750934
152667,522448.196316801
83923,511729.4395580655
39790,329049.54513345053
121731,589516.9864787227
15319,283020.9726203466
97378,550380.9159223041
70702,806197.8992392225
4238,568581.5698338826
11914,352236.62661067164
51079,413179.027605562
126760,442485.1838302999
88818,594647.3736838354
119472,614655.3155884002
102020,486443.8375940658
103617,571517.707790764
154371,588874.6497117258
5952,366821.6473034052
42723,337149.24785345513
132199,541186.5193656748
150195,586146.7028650609
10731,319200.58040370746
183187,748533.576923748
17173,466073.23019277817
153767,773905.8150012204
47004,335954.57040776266
79531,628637.2805341226
94126,510244.0160648823
146599,609666.0862928284
8005,376551.9460532875
60019,487371.029131236
154309,601175.611173063
45891,307888.52061498584
52627,495774.6417607628
88623,483056.1750041852
117673,546940.4881710405
80864,510953.6262585302
59207,520206.38374822075
139649,526406.5481006177
122954,541902.8588625579
59100,433558.8339570877
28407,656442.5168097848
11785,451442.23740044003
59241,364743.0874426346
149828,570941.3036068985
139197,498168.19366784906
55306,367946.79613014497
86069,534596.5547599392
73517,553899.4886662695
6010,318866.129096407
182045,690916.3531472259
178657,629965.0921765817
157542,557920.2092843666
134284,673520.1975567099
58567,614704.1372763338
99854,680304.9813691345
148883,555206.0287265233
137456,581713.4155210257
157556,499175.5552301151
161009,547261.2003774135
142928,556281.7819739222
168950,500683.5332998568
55851,526103.9741027798
179790,741662.590252874
51403,376545.2774095619
114851,499336.3493002858
34384,334553.88279562443
82551,583020.6909335759
163422,525585.4294493063
16764,403084.6924421829
76605,399199.77652339404
1576,280763.72708496125
172616,594947.0651961593
27924,385037.1249585999
35642,417131.78322915547
65945,606448.657122545
90794,545918.3596291225
161186,507339.21472767927
176288,747594.3341186228
155503,744226.2481941981
2070,209428.7383530722
85991,659042.9691843204
85587,486269.9771616645
26055,384551.26757616363
23567,396866.6393362428
170748,541186.2484862697
120697,506203.16274168016
171509,619041.0659525148
136403,520530.06238851976
65472,549478.9344673078
176640,707986.6737276274
100877,362593.39943715045
123372,546249.8727622451
72592,463143.5884003821
75467,552789.5518929954
131077,556545.3472889713
18636,347220.5132468268
34878,418967.61545040365
182050,719274.4300416806
81713,504220.21270081913
88114,515890.4793129093
183680,754629.608517807
119769,512135.0982767767
2538,233952.4034881345
162408,514860.7297431561
124059,650269.3751806882
68262,404987.08267761953
97387,504764.23639943125
173969,805016.6575564425
132639,489506.3255082257
180226,724367.3589318674
29532,364943.7508768048
149613,809475.763726553
168898,645875.5138801103
74432,545043.4693372012
115266,515351.8033202663
44673,358765.52953980304
94891,435884.6105218418
160571,542670.701556324
21954,335550.0349091301
115718,787861.3417089563
110118,521190.8786733425
136150,661682.1054473147
63560,513213.0256466889
173706,692784.8812918202
106255,695195.1073100385
96375,455755.6801663465
166870,626241.9591525733
58418,416834.6170340781
59134,301588.91993998224
138395,449559.1468103584
35298,389630.1030109562
174316,757399.9993795385
66938,518905.214906977
99056,555246.9575116714
143876,599924.8488765024
135497,492917.9564700844
109343,534394.873282623
57683,357423.14203304844
88991,526933.2897026814
114924,606338.6435422013
5769,334087.8421070953
110078,560211.169532632
100453,694142.8371073408
56889,694556.2131784246
128581,610081.8645827374
3034,522663.791338888
39136,467582.63019494526
44114,300930.77432026854
108845,485809.7775907982
85984,676426.8108073268
117729,604283.1482309769
121822,581948.5389280049
91689,512540.4232373801
123308,474184.3187769097
9898,328369.56009534607
131117,471978.29747545905
25353,358551.6526865624
133190,547046.0456569698
11833,382812.22504595993
98962,620165.5279195751
59557,342454.68136382196
42130,329260.46257500444
48954,409761.74753614934
106725,487189.58605211414
97257,579430.5314933248
73560,464166.52842984255
120248,569331.6303396644
151457,537816.0821593697
133840,470897.575215389
137185,517601.9318322968
46208,333523.8235460813
11445,329118.2651460278
55209,484262.6002628426
56820,390057.9531650231
38146,346119.81157494895
132901,527410.4668089198
181568,676717.4039199208
70603,944623.8525979533
114794,524712.5689331931
13355,377780.61017423915
99336,420238.38304190943
62060,502361.5932474998
145014,554207.3463231772
111582,545814.4932051226
185312,711813.4145403747
150339,562235.0239555105
106133,529173.7673154832
89232,715326.697574555
20226,302690.556700577
114741,557050.8641079227
182822,726281.7592790029
120044,647363.7423961894
43809,517968.05591928354
125107,526383.9827544577
179467,683439.4720803481
42015,492343.04986802116
105898,717495.7792130867
23155,483567.483803547
177458,654138.7906934489
26620,316252.2705111704
125077,488669.9805133622
149651,523678.9614946279
35069,309108.63950661477
11548,355730.12335349806
112373,681158.96622372
10818,365308.0929371277
145194,553002.2398677319
3854,296984.63111140206
93782,744550.9932865407
128716,789460.1068651662
82363,504001.4924263903
18752,346305.39172508987
116930,620529.8175984318
133517,599792.2677243948
53143,533163.711388649
60962,578944.23298151
1537,352660.53229520516
115099,568978.0408035163
42045,422978.2290923591
143194,537656.4528879309
77026,591897.3090354516
67736,393593.6972671272
107682,588782.0214972962
82319,553334.8100090106
112686,493684.32204914605
6950,462304.7701140167
33567,361125.75818691263
8426,453181.63431307813
51028,403484.4088327084
89081,513710.8069884372
140145,563808.1307446938
13077,411324.89646438556
88035,527355.9708257522
78386,584882.1301275734
131499,566956.8634662954
48896,449956.6589041841
69286,559025.7490627868
99433,536362.1232805075
185108,698615.7991549643
149899,496349.6041490794
27046,328873.29885112494
31282,435493.94254013896
52435,392758.85352347745
162636,553977.3092878903
71766,553128.9091115715
65097,522758.5430021249
155266,637557.9867939912
185888,729775.5721032694
170825,691263.478789235
100423,728368.1021130336
60153,522426.6002757577
24351,510847.9861105401
89437,542744.2644811929
130653,400339.1948997881
20843,408434.15531469695
157924,526882.121379931
11232,353261.8263682546
37418,520756.6620639912
64279,490296.23620257573
60584,349274.5624450906
97088,468978.53286728216
75359,550276.0404697978
83772,568640.0256617852
97090,484630.4218182261
46161,407749.7172746388
121663,552254.3293282529
4205,434434.4168420634
109941,524407.813407606
35386,352298.2884751535
156661,631012.0313283731
123560,532140.2286160435
48951,354618.1948788916
23965,376114.57400389295
156828,636977.195419047
129238,514998.06106654415
39508,409336.6259853956
160038,639891.0963255209
112985,484768.3272039741
147834,512655.3667861726
43028,269377.369988041
47047,420825.34256359143
136653,591549.8397453423
156996,533164.3426147532
70108,493174.69025660586
173848,576221.5841799462
35168,373938.5733530815
89669,536669.1141026542
60867,376458.84096486215
173525,693815.8181020692
183607,647438.4080738248
63608,531120.1983681684
158580,516277.7483492377
120972,770494.9420367698
75636,439819.2627991857
155678,533528.9318277566
102159,630787.3331941729
43158,366084.99368684413
82893,437690.26217322005
74610,591766.1001770459
40140,319052.03957593953
116644,429803.3908013897
92747,678416.7354954141
54363,502733.1746352939
145381,610685.2571572233
33524,371489.8789055138
9617,436966.7124583316
116372,598551.6913909102
97285,479896.3611066933
34633,435423.5214155009
148708,614248.84517567
74068,714990.4995466783
173830,631469.4282364207
7894,368081.2723231721
103418,532468.6772805047
108249,396229.27590005705
142195,535123.6424364448
109457,715409.1610788587
131502,572682.8583525838
106216,631306.2449099277
24314,415096.66032842314
176045,652338.3064012439
6838,343534.25072757713
151314,606643.6693970091
39614,277328.4348994051
105165,395977.3131601983
3950,531114.7281980966
84840,576040.0622653551
119142,640157.1526473868
49879,347226.99435305875
59024,625371.3421773328
2397,336601.9257419184
42677,290387.30927090254
125932,536005.6769443015
138909,424255.61766380584
12538,353033.98269017925
57056,580275.6416009725
172484,695693.009255155
26693,293452.8752492517
88899,537284.7786014872
72586,580835.7342551462
126813,541148.1779039972
28811,415790.50995785045
16389,336333.5935018384
139667,513954.066541343
68829,482821.0938083506
126132,684939.9395157448
45854,761084.0661849799
50501,345781.27482919674
124277,512665.4371342738
80177,460146.41678735055
14998,352983.4482906726
169354,674650.245935496
113759,514013.6555767511
33117,364815.9166187383
15883,428364.50647768425
89206,674990.0368575128
97635,546124.1933800578
58533,374413.0599830174
156204,544229.7397847846
41850,677880.4286602493
122019,578345.1716223
5611,258666.83891432686
92136,492770.8458436313
90673,489400.5187240001
62277,459883.1239299583
77923,437481.10877675936
162302,601988.14049723
6594,391187.78401698964
24693,305823.5443521044
38385,364963.4531122097
116237,559642.5256767618
62271,333574.16716102464
14001,353638.0851664841
1567,340425.71050420636
61568,734395.926619818
151091,384740.2218528171
16492,318656.91291740304
12128,320928.1094911429
184854,706381.5649320739
5048,389554.4951283955
171148,538805.4386976166
36943,440650.8998766015
130223,544031.8328453647
141747,452719.7022198001
120919,739488.9358757595
162746,523836.64237196976
132729,584610.2394666136
57706,302293.06387264375
103531,499578.6563060819
135376,604841.6657119365
28483,387358.021435929
159949,573590.2508086627
117975,482259.03844313463
6968,419274.8021362582
116258,625733.3567424291
15522,443501.0077904491
100319,821582.0997654474
55752,521610.4156672936
10104,328342.29866438126
81581,544645.2465892616
17634,414906.2187611088
48493,496167.27553465124
75803,413680.07370623155
179092,761133.1235471615
149557,560222.2584310388
110723,423316.81794953905
54531,477778.5661170962
14388,424937.90601296583
92841,659462.9152702698
117527,457716.8074888163
94708,492285.3968818034
90978,477869.0175550645
39034,475512.231914931
63771,385698.08123845933
119862,449743.2614701288
140307,618835.5554271294
173055,688241.6471568188
60312,378733.2810189063
140948,483826.08807751257
68665,479595.6167455092
53273,341312.6365217534
73695,522944.564559049
39732,359566.7833587127
108381,509459.6603113259
28833,364111.39063075837
4652,386632.4369145883
12326,338062.1230092156
58295,401841.9072612338
54735,328479.5755502987
55781,389283.2952502249
185759,674500.5788703766
141955,593754.1398975891
50027,281992.5990446899
137553,604066.271093864
158843,569676.7312406767
76408,410874.0295108566
101394,501638.23700205283
127046,506092.95499625336
170057,629719.9207889773
163871,500523.0563179143
80499,380528.3875249545
100252,537336.9436200685
46520,437162.65328193177
80968,529824.2525692387
22783,365875.84181652963
119958,513824.32771878457
95692,607166.6919675134
59418,353792.79141329275
115062,354544.7305291067
154587,593549.7231767429
71698,489356.872711943
170344,566537.1623347639
88585,506644.5747284251
145392,564020.7347783619
180979,732021.038397809
74716,538858.497043299
64070,287211.0673248423
166071,560614.0035906457
165848,614352.1357205007
185782,640758.9167833235
134557,521862.170475597
29789,491569.30662697554
148195,613243.9115255927
10467,359969.570527297
51642,258011.24181946972
178810,669094.3333086073
162477,586755.6671562828
44481,425939.5060193804
18944,342601.889804333
42036,460715.6384105375
106197,486934.73167139105
8706,324664.05857996363
93484,777533.1790261772
78193,700368.468990528
70753,882281.5305030178
175868,671373.9161284817
143981,546539.8373708553
41404,343244.7914787587
36015,377518.99010375934
135516,586825.5901498841
108910,549890.5462912852
144886,626171.7112054755
120965,696229.6038077339
92906,475534.6794591048
10308,369592.73146903515
147357,549784.0914407391
125835,671412.2516796812
96597,753277.2121917019
55714,360599.771072987
43445,692171.2493017055
18885,473873.09517808957
24460,507412.0458134776
135636,432079.52659183554
65425,514762.1930730273
80035,489794.9937332999
757,292385.10243091127
55794,301336.7848044513
75583,559517.3839742849
140803,537202.8678536229
127464,739523.6282855002
147427,743095.1648289831
76745,480858.63626024453
81873,565356.5482825199
60088,458647.690253336
118077,410835.98297175113
133032,563904.7184589249
39353,469799.5765130478
6924,364776.65670928825
177790,793341.7753035612
14460,381302.70012789173
135018,667869.5374850533
25086,373516.932798516
151866,454775.0142102805
14091,415295.6232664245
41468,358084.76555438014
23780,423682.40580572886
163943,638396.5179696064
39954,306892.8193654986
91298,393323.4572033128
133022,547204.4525726051
112905,437143.94402600126
3031,485793.2271767901
108858,569632.3300170209
182918,708900.4351484836
75250,526444.7249467587
15001,379244.6712743365
149777,387940.82234022906
129443,467127.0268751951
141931,511729.79136384
87580,536800.9475248847
167133,631519.8690735688
169711,561350.7382318089
124770,540785.8439226169
125309,403263.9258322958
51851,357955.19292122964
2348,320038.05594086135
34073,630298.2113921563
168660,615258.5037011784
62854,422835.48638084065
149232,591361.1018115939
140562,514544.7480737199
67157,392660.48841861263
17827,496027.0289349719
114840,539987.1795336069
172309,680218.7850718475
107561,457814.1328277141
30543,395884.24951021234
120787,599101.8406084739
143533,517657.0322192814
162152,573412.6264045639
37727,320704.82756113634
11635,348178.1778248227
66434,417117.0431453292
48553,375655.00245424826
128970,628978.9667584272
115565,432570.5322392783
140365,533773.2052403823
174671,744160.2267562877
48780,347315.0988397449
79106,645083.8149249633
45706,440480.92921337485
135239,547577.0600100299
115815,550117.8960220334
153519,618370.8809737172
158283,610721.3014487736
6225,364492.43650049483
87176,481286.39042686345
180752,743377.1560380077
151522,441071.3055303525
69449,537127.9648221335
12502,364955.80382961547
89191,475622.5407541096
125287,507556.6244725962
17304,396755.46332598384
30165,356008.55109657906
17058,411291.9094183673
20663,485687.2988870223
109423,496958.87960230606
183758,720466.2483921368
98698,579043.4975882573
141522,546591.963840499
41242,405229.0802549175
178038,786816.6276995451
166648,643036.2111369292
120887,525463.4878891446
26966,354488.1847325694
12628,387132.4036227111
135087,346113.5345901074
95146,604157.9126583687
174928,635797.9903340959
82043,454130.28513582004
139309,480516.8458535806
48112,398274.0658010929
145389,518382.96539842756
2330,237759.30440274533
49804,305790.2735932055
20406,299892.8846553108
42151,336896.5492052459
69480,440353.32195567666
23160,379008.8965445403
26454,318689.7775783781
128761,717374.8232703926
144239,798756.1082827603
126088,773566.1041806364
23456,352535.0710681989
147516,525592.1161007835
141556,507809.74880231684
117149,538786.919047209
136679,588291.3578703436
143219,417574.39194616675
162607,569588.6113282391
92982,363925.6485288623
36666,379498.0768618332
94173,429616.5691265259
79979,547869.1582500935
132543,387399.51086371904
59606,662381.5190477185
70517,591398.768024934
47091,579371.9481556751
94677,689109.7731753681
85329,479368.45213900413
64360,419868.0869985153
160420,573428.4132554014
140304,616524.347653118
172954,769128.4294734458
11743,395211.65618568147
114247,621061.5429435703
32808,329314.7280990542
123342,523994.23224723525
122387,587530.2137016645
26683,549784.8095954182
102950,487512.15628195554
95830,532719.2368951868
83132,587710.236169599
38337,357571.31940210285
140743,592856.6095396387
32512,285949.9592252006
122599,610123.4632494943
112692,503873.5167116667
21383,332607.276931589
21297,360815.1299359184
46777,442621.2044425155
73057,542471.9792357716
44704,506419.6811284893
85546,729319.2185564558
22898,433371.3207457587
48797,481137.0054898355
124183,491231.2453821539
17694,345180.4691210254
123128,708580.906400104
49066,420750.0872014044
13485,410669.9262904958
18646,381603.01443054155
106303,478396.129729772
35390,362907.60107072024
122473,485249.00887123775
170759,563977.5033919257
62306,560255.1706676045
35538,292701.66501071816
63498,512551.8676808709
170330,593267.6000461723
98863,541430.7892059721
58938,477552.3242182988
106681,586920.9507425958
155115,596832.536160822
17785,426309.293386091
146081,524334.8264219505
57607,1070845.7174565191
71097,434531.48909338284
159696,490535.996405215
22632,295279.3021892705
141299,722730.3974137655
160208,515654.9128240049
172371,511596.6029505837
116818,566577.4788769186
34768,648462.5838485332
49076,360302.7389994655
155430,612355.8608247815
20501,473064.192158049
55868,343239.42833640287
129928,571141.5842905305
39224,382433.27744353283
154624,583252.7833351498
61781,863820.4837619411
31249,409428.9908035258
17040,484024.3041981319
35963,377974.57358481176
180784,690554.4641177356
34727,380397.7035409687
143470,515639.1516869725
183976,664360.0558966263
23846,328958.0379586597
119386,540060.3773210091
115579,533200.0124574318
139728,488605.7881547804
80206,464810.6700935876
8611,342418.30017379345
54214,365241.54092149343
73141,593099.3324693753
690,303193.34454027377
126244,588821.1023802906
127754,527088.2219949351
89333,482840.1319367895
109703,560899.6108416268
7721,366637.0222312468
41833,536466.6119616851
67293,309380.44457801385
53559,387004.0872477214
184968,734259.5497289379
81858,518334.409593937
23985,387772.2063691048
2531,223867.32938027522
14703,308850.589845906
70654,827124.5860063885
54700,362955.71824759897
167463,552553.7349219858
123163,520316.37474033656
14522,327794.83372898214
132870,469167.1480253022
78370,793868.0427404377
19284,416710.45533209294
55641,558859.3506803638
8410,384590.90292476816
47728,430708.5427245805
174934,712160.2039110758
36564,397474.5466007069
10425,361824.3142991876
171874,640712.7635439085
70271,707470.1878245194
18553,453076.6427226821
139490,391790.64030214073
142955,516842.5993552548
51587,603038.2695226357
185419,698200.2514125546
95587,644528.2416335503
41295,368824.486962141
156130,510942.50756729394
127108,587896.9783719494
128230,451715.32349356404
113041,502688.26897484204
87214,607404.7263071653
128090,396599.327429418
54861,410341.63981063804
124982,628792.900574631
32927,473621.4337532264
6370,337042.2761260951
31493,431065.53009192133
39851,324438.2450063303
168290,600855.7309511001
163389,571094.355103502
173333,770210.0511189401
182842,735535.7234982727
162403,653920.7397468919
162906,529786.031006509
4370,404211.9057226889
99824,640521.6498442641
122276,436665.86218789127
115627,518226.7167620319
100926,466830.6355883647
124231,514630.8198568588
8122,425608.3569185515
69907,790731.0666781301
135366,571768.6454657023
31141,371131.9963118108
152814,505744.9932041853
108186,447753.72974038776
17263,353794.1745360764
16361,399994.46526134666
17469,373554.6234541205
13997,336413.55935530737
85116,404139.4071114338
52002,373444.04845105344
8580,408990.506019433
64409,829646.5206604181
124462,895212.4888812392
13072,272521.67538025184
65226,450105.3287443989
76619,474478.3439845792
74980,506393.6721633603
54150,369460.5606481312
11433,359782.526320545
41386,315935.2415797375
57134,322488.60773213813
21320,320166.86655863654
138377,490452.2797900094
134000,399252.99992400827
136314,542491.6106954445
132658,558851.3359524547
148504,545192.7074624803
113805,511678.1099595502
71799,605654.0655209385
32066,422580.1775072012
121220,567682.7768961214
150491,578435.5493595349
101987,512267.8023454575
163498,506480.25267732237
122615,486248.2590216538
61283,376461.0887552956
135201,416546.37149741966
133787,466614.4805174237
109922,501912.53106846055
51170,352405.89551494457
157859,522320.8267417718
94585,401588.2779128584
101844,511059.7427810491
173185,640296.5315429806
131777,555259.7354113655
109162,523718.10688122036
103942,495388.75477118604
43501,525312.3724986995
75240,560433.0142729706
110336,483263.9355500862
118299,547449.2146292734
166359,627390.4100837251
120457,654419.4446141054
3094,525243.9056407758
155293,621348.5220665368
10951,353915.6255115848
121200,549181.0715350439
143054,482512.2979137562
97372,484628.04352376005
59141,281369.63205525884
61052,368628.31627747556
40404,467481.0429127971
49032,381644.99753505737
32575,271477.3608079897
125229,536804.13149152
97333,489916.8692230717
4580,293867.9791639019
105966,486481.3716453854
140255,585006.5299291364
43504,397944.081918017
54261,480553.363462301
65456,419175.92119271634
170191,506767.99552613916
23980,414557.7035690574
98610,501392.82924936805
12642,520977.6708013313
1282,179361.28304351727
42912,360699.3211596734
109512,428916.6650473159
36262,417656.0078566717
54222,338456.0222843895
165133,634639.8193567959
117970,486722.29538510693
22526,411311.1015110626
32248,434093.36561132316
105368,592409.365818881
22934,452435.36401385535
128556,531208.5797790582
134274,533291.2544888761
48960,495579.58896088647
72512,609940.4385176944
77648,482988.5814971714
174251,737674.6455903058
182787,692034.6906852508
79221,519025.23743851203
154171,387220.2275059703
181466,719306.1847628183
87245,488724.5216104109
93102,549884.7670172532
217,330686.9533090326
83879,498673.30784664024
4817,308662.0585416537
5685,306571.2583080861
160664,595671.0674834424
123684,531742.7605414144
126264,663082.6977091711
127201,445084.1891244147
145933,715554.1814534981
16588,466091.0802551289
83630,547477.1282314649
49795,330152.4469215013
46883,247240.77713333862
119346,403250.95419094013
129519,550328.7268995778
129528,607365.8464372982
108824,491442.2808699864
70038,717903.0716597484
120369,640541.4286781973
91631,582799.5812007533
166272,519879.0798509577
84755,443826.0668368377
90451,517011.7904072935
18202,316304.3892151085
114005,480144.21585294
143614,636007.2294348297
96412,517000.5312975887
99745,469154.2233820348
142779,471371.7866599001
181274,705551.0999281444
74993,560699.4302654364
74646,477600.37849242147
35363,367269.3859947338
133592,541032.9243072025
154884,504149.06205605157
139442,419565.8925935575
3458,557156.8157824767
162355,667348.8067970872
6417,485112.68144740025
52841,444332.0004469091
72474,558959.8192384122
164641,591052.8122411938
172368,591532.9051602292
73442,516703.96676643146
7897,378690.5920644584
143503,463825.5955226887
153824,571834.3269043704
26384,279090.33878617967
52564,366981.27665626584
97261,505791.2412845157
168848,563333.6287271963
146083,517664.4751149104
150065,676083.9766435991
107354,575253.3489518496
59556,342454.6885095397
43474,513440.42914457154
32720,405368.79189070966
135382,540873.2355401842
81628,494232.3612344661
147056,533816.8183011357
182593,712191.3008511378
9883,488360.4371532067
146445,563446.7562842509
1625,365895.3227991597
70542,481318.04955007974
7477,458867.7786418423
102267,571286.5132876299
180772,678896.7745867874
75658,449088.3358612703
4189,444628.09899018146
115293,453199.4685254139
165975,576688.464876255
43160,381736.88263778435
131325,574737.1910651238
65388,478102.5203861003
18201,316304.3963608262
135522,631359.7801915566
2779,414225.40251246747
107294,524363.888910112
76005,446778.52335039526
111328,488340.77125042817
6427,352339.3881210508
109962,514842.53852414107
135768,666281.010174687
141042,467432.034642647
126733,463632.2297420474
61829,453492.85091821104
126664,493088.3169077188
119597,651510.4424669505
133093,561277.9307927075
121222,539793.7432322078
124198,539718.3888793797
58052,461004.85672306595
24006,329931.1268495647
91396,540673.6319318828
48520,403868.4554732423
28978,503527.5863848184
31698,540554.8680187995
55460,801614.0517283455
88172,599805.7737608664
22328,315154.38426381396
80947,524765.4953127909
166967,671277.0311144418
138173,494302.8998776926
134965,571526.8297316921
22773,460405.5808559912
134721,580518.3197104572
184039,636041.6563581461
151616,588567.8920720443
1002,319904.4711288754
157526,448675.84436824685
87064,489134.9774223622
59001,390806.56912690355
52852,549057.2592887701
66552,724059.3764914521
116609,497048.1153609562
42238,465702.7933797976
22918,344874.6946388604
104313,516568.1640336616
59364,472109.0927592688
95083,518174.87796881935
123389,562510.1613392206
143467,521205.9522386198
125146,371991.8444919307
77773,445050.02778295847
12729,481893.4761942215
91788,397658.10824768385
59498,514530.4451410752
79553,658735.0822828286
55894,423910.45137391845
89874,572396.7866424746
133507,498165.79861642234
147804,482409.48781029275
53292,417331.18028192734
31208,445571.0167280524
25462,369701.44712690916
166087,614802.9417157862
18313,399661.5097495597
45563,362856.2886659382
47037,330911.7725351653
165340,640831.8942416115
79899,498524.6409352538
2107,444378.5581590468
68650,470956.29134333227
141550,503239.9728690735
57483,372103.39946981566
68149,412016.22990367794
184165,643156.9011418093
33242,368235.9566644714
82484,522349.7063487829
27349,387413.7135316753
178767,722220.986818295
171182,623524.7661089492
6125,365429.0400363486
84386,426669.5603660336
3218,318887.6978803901
102855,564387.9265127471
154489,619566.1638754327
156166,660496.6064574486
84383,457394.0474373838
139184,382122.77785142325
154768,591898.0013347752
483,311723.0368176419
63576,815875.0744837131
85817,561969.4858099925
74550,455172.7759548966
6846,376934.86824882217
33514,408884.7530124872
1931,348707.4615043807
102915,647152.9197452171
184315,667652.6240378977
136362,513749.00947886007
184202,692369.1771098399
152459,494922.24912746437
92827,714685.4789570784
166549,623986.201798792
107959,391084.06219762005
42159,380906.50790492864
109219,609429.5723778391
128705,832421.7672323552
109103,422938.182068069
59039,413895.2948647393
116412,551670.4514956614
38303,391684.8868286633
122904,979482.2060868572
79799,511030.8003928894
29100,372609.49292642716
124346,540554.6683893851
17474,346769.126254166
101967,588939.1043724394
154355,658635.9820594289
46817,420278.6395865036
23256,478601.7446309179
65734,505664.784249716
103520,485701.33567080414
7950,367095.40481893066
95779,626970.7448799792
53575,364736.85645826487
46378,425823.75685499795
91168,792584.7461655587
22732,244438.35945075564
26638,377228.32990026614
177776,739035.7836335702
74319,551639.6873238129
168838,640369.0940920697
96052,364281.54086121684
172603,621143.2532707402
85545,722246.3315832126
11624,325768.3932939158
122448,451510.4765406535
42550,463274.4056113851
59851,490256.009474128
159165,636973.8736427506
178548,726704.7182753375
159342,523475.02632765006
103047,534032.7928028372
2049,432231.4580501495
48195,396005.6457143007
162163,540754.0936254347
141635,566610.6476401961
120094,555162.6399233169
181582,632915.5436122897
129903,544516.8599678697
115315,437537.2041326612
78388,599010.3575357925
121607,557628.6134981667
5545,467356.24609518657
135025,724904.8305923641
18960,369387.23694423167
150566,636899.4397051726
90836,511718.3384641432
61703,790143.9111707555
5011,339136.7575184046
56398,475488.7927076104
102676,455938.9821334202
138262,419847.33898284053
153808,506299.5759147224
168757,671889.4271181417
147232,524635.0583011867
33962,409258.2754280083
147290,569913.8217805359
27787,318536.9492999795
94523,427094.08797511645
2546,212209.4469149704
144131,583433.3775445316
175739,690252.048203513
178425,691496.7888586763
80779,492403.736816294
32445,378552.12252991507
21465,499661.0334311086
134113,562048.401456058
182989,679483.6087699444
21848,511346.7415933125
100675,547550.7181687262
5825,246867.5702357036
15432,328177.4440376656
30552,380811.6228069351
157437,624819.9040286182
60374,540230.1439040992
165836,635884.8899661559
110725,390964.56307223625
133363,568221.9964400656
56315,746140.8267817027
86274,734174.605107564
57368,741551.6390245426
53780,509569.41519875545
122279,425532.282521748
80101,447915.0937586501
10614,326397.22520076437
174204,712248.2524720961
174158,670069.9502485031
160139,546006.9976854343
145828,621008.1666592723
68995,475557.26248948136
165940,587267.1186420424
99307,415233.4769512187
70498,563920.8881005938
169247,627193.960128319
179831,741525.7493025833
179112,746748.4724056129
112625,476688.5926992716
178851,695684.1854397268
136614,565479.9228657028
105820,601605.3235577489
91077,683465.3805749742
176090,717220.6242763791
81879,508249.1354060015
63527,496992.7599792094
99742,481271.7239885833
111288,584149.39568335
86351,800300.2625512839
55594,545428.7682675342
74796,466334.5477994713
125394,608275.5257668723
18583,474363.6822730391
141022,656452.2624482224
127332,505258.7556908652
115341,500326.27498060046
24978,429525.508460633
158825,557807.8708596281
35364,323940.3330578855
167492,610394.13719559
21965,388749.76521631796
83030,561055.0499911695
96822,670839.3992635286
81733,575524.7018207754
63699,526774.9116304289
184831,695047.5370594575
78238,726593.7914852933
102605,557603.9571149768
112807,633312.7110964265
44091,344416.7374866172
97597,444458.6183874272
17938,402880.6580771054
74325,538878.3112688535
170846,636082.8580261874
75466,552789.5590387112
169334,621366.8481011763
83167,553915.6076326352
64730,443391.8883631597
55143,349359.0731733837
176894,690624.941434328
28292,396578.2291336213
146675,450602.94544330984
171024,598097.8594411928
148884,606410.5915123853
122244,506143.9983708705
17754,391260.1654285188
101251,513307.8580603339
155193,801375.9287335915
32193,368612.4734572824
22563,294674.1937616267
94751,480594.5889415876
19729,273253.50394207425
107631,613744.9816716546
157103,540139.0590846096
153146,499721.67103224713
124376,558597.5466449121
152359,521254.09541506926
146266,704122.1425505406
107591,494124.8604223449
65449,474726.6422205223
46364,337433.876952162
175396,699031.0547031905
78745,506738.4700701479
78847,565962.413710583
12199,295335.07548260037
138274,552437.1984326369
155733,610471.3505851179
165356,588124.2714674934
103734,510403.0067351619
149030,650187.3894032817
133758,561816.2352966894
135678,642684.5350349988
147315,524313.7771517169
55245,369085.4631921081
27333,348446.37406166876
21556,516265.72748465976
80984,631291.4415939702
171076,629052.2037337925
141694,646510.5882604751
11951,302979.1305909399
28779,350584.84695009096
10015,396308.3997052964
134708,491128.98816973856
121034,554457.3773742118
172915,818486.8336750166
183149,730413.8560521333
47815,360961.4599839435
109072,477662.1905533713
